word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
ατμόπλοιο,0,0,0,0,0,0,0,0,0,0
ατμόπλοιο,0,0,0,0,0,0,0,0,0,0
οδοστρωτήρ,0,0,0,0,0,0,0,0,0,0
βαπόρι,0,0,0,0,0,0,0,0,0,0
ατμώδης,0,0,0,0,0,0,0,0,0,0
ατσάλι,0,0,0,0,0,0,0,0,0,0
απότομος,0,0,0,0,0,0,0,0,0,0
καμπαναριό,0,0,0,0,0,0,0,0,0,0
διευθύνω,0,0,0,0,0,0,0,0,0,0
αστρικός,0,0,0,0,0,0,1,0,0,0
στέλεχος,0,0,0,0,0,0,0,0,0,0
δυσωδία,0,0,0,0,0,0,0,0,0,0
μεμβράνη πολυγράφου,0,0,0,0,0,0,0,0,0,0
βήμα,0,0,0,0,0,0,0,0,0,0
στέπα,0,0,0,0,0,0,0,0,0,0
βήματα,0,0,0,0,0,0,0,0,0,0
στερεοσκοπικός,0,0,0,0,0,0,0,0,0,0
στερεοτυπία,0,0,0,0,0,1,0,0,0,0
στερεότυπος,0,0,0,0,0,1,0,0,0,0
στείρος,0,0,0,0,0,1,0,1,0,0
στειρότητα,0,0,0,0,0,1,0,0,0,0
γνήσιος,1,1,0,0,1,1,1,0,0,1
αυστηρός,0,0,0,0,0,1,0,0,0,0
στηθοσκόπιο,0,0,0,0,0,0,0,0,0,0
στιφάδο,0,0,0,0,0,0,0,0,0,0
οικονόμος,0,0,0,0,0,0,1,0,0,1
επιστασία,0,0,0,0,0,0,0,0,0,0
ραβδί,0,0,0,0,0,0,0,0,0,0
κολλάει,0,0,0,0,0,0,0,0,0,0
κολλώδης,0,0,1,0,0,0,0,0,0,0
δύσκαμπτος,0,0,0,0,0,1,0,0,0,0
σκληρύνω,0,0,0,0,0,0,0,0,0,0
ακαμψία,0,0,0,0,0,1,0,0,0,0
πνίγω,0,0,0,0,0,1,0,0,0,0
πνιγμένος,1,0,0,1,0,1,0,1,0,0
αποπνικτικός,0,0,0,0,0,0,0,0,0,0
στίγμα,1,0,1,1,0,1,0,1,0,0
σκαλοπάτι,0,0,0,0,0,0,0,0,0,0
εγχειρίδιο,0,0,0,0,0,0,0,0,0,0
θνησιγενής,0,0,0,0,0,1,0,1,0,0
ηρεμία,0,0,0,1,0,0,1,1,0,0
ξυλοπόδαρα,0,0,0,0,0,0,0,0,0,0
τονωτικό,0,0,0,0,0,0,0,0,0,0
διέγερση,0,0,0,0,0,0,0,0,0,0
κίνητρο,0,0,0,0,0,0,0,0,0,0
τσίμπημα,1,0,0,1,0,1,0,0,0,0
δηκτικός,0,0,0,0,0,1,0,0,0,0
τσιγκούνης,1,0,1,1,0,1,0,1,0,0
βρώμα,0,0,1,0,0,1,0,0,0,0
απαίσιος,0,0,1,0,0,1,0,0,0,0
όριο,0,0,0,1,0,1,0,1,0,0
συμφωνώ,0,0,0,0,0,0,0,0,0,0
όρος,0,0,0,0,0,0,0,0,0,0
ταραχή,0,0,0,0,0,0,0,0,0,0
ανακάτεμα,0,0,0,0,0,0,0,0,0,0
βελονιά,0,0,0,0,0,0,0,0,0,0
στοκ,0,0,0,0,0,0,0,0,0,0
χρηματιστής,0,0,0,0,0,0,0,0,0,0
γυναικεία κάλτσα,0,0,0,0,0,0,0,0,0,0
αποθέματα,0,0,0,0,0,1,0,0,0,0
επιτραχήλιο,0,0,0,0,0,0,0,0,0,0
κλεμμένο,1,0,0,0,0,1,0,0,0,0
στομάχι,0,0,1,0,0,0,0,0,0,0
πέτρα,1,0,0,0,0,1,0,0,0,0
φτιαγμένος,0,0,0,0,0,1,0,0,0,0
πήλινα,0,0,0,0,0,0,0,0,0,0
πετρώδης,0,0,0,0,0,0,0,0,0,0
σκαμνί,0,0,0,0,0,0,0,0,0,0
κόπρανα,0,0,1,0,0,1,0,0,0,0
σκύβω,0,0,0,0,0,0,0,0,0,0
να σταματήσει,0,0,0,0,0,0,0,0,0,0
παύση,0,0,0,0,0,1,0,0,0,0
πώμα,0,0,0,0,0,0,0,0,0,0
στάθμευση,0,0,0,0,0,0,0,0,0,0
χρονόμετρο,0,0,0,0,0,0,0,0,0,0
αποθήκευση,0,0,0,0,0,0,0,0,0,0
κατάστημα,0,1,0,0,0,0,1,0,0,0
αποθήκη,0,0,0,0,0,0,0,0,0,0
εναποθήκευση,0,0,0,0,0,0,0,0,0,0
καταιγίδα,1,0,0,0,0,1,0,0,0,0
άλωση εξ εφόδου,1,0,0,0,0,0,0,0,0,0
θυελλώδης,0,0,0,1,0,1,0,0,0,0
ιστορία,0,0,0,0,0,0,0,0,0,0
stout,0,0,0,0,0,0,0,0,0,0
κουζίνα,0,0,0,0,0,0,0,0,0,0
στοιβάζω,0,0,0,0,0,0,0,0,0,0
διασκελίζω,0,0,0,0,0,0,0,0,0,0
ισιώνω,0,0,0,0,0,0,0,0,0,0
ειλικρινής,0,0,0,0,0,0,1,0,0,1
αμέσως,0,0,0,0,0,0,0,0,0,0
τεταμένος,1,0,0,0,0,1,0,0,0,0
στενό,0,0,0,0,0,0,0,0,0,0
στενά,0,0,0,1,0,1,0,0,0,0
νήμα,0,0,0,0,0,0,0,0,0,0
απομεμονωμένος,0,0,0,0,0,1,0,0,0,0
ξένος,0,0,0,1,0,1,0,0,0,0
στραγγαλίζω,1,0,1,1,0,1,0,1,1,0
λουρί,0,0,0,0,0,0,0,0,0,0
γεροδεμένος,0,0,0,0,0,0,0,0,0,0
στρώματα,0,0,0,0,0,0,0,0,0,0
στρατηγικό,0,0,0,0,0,0,1,0,0,0
στρατηγός,0,1,0,0,0,0,1,0,0,1
στρατηγική,0,0,0,0,0,0,0,0,0,0
στρωμάτωση,0,0,0,0,0,0,0,0,0,0
στρώμα,0,0,0,0,0,0,0,0,0,0
στρώμα νεφέλης,0,0,0,0,0,0,0,0,0,0
άχυρο,0,0,0,0,0,0,0,0,0,0
περιπλανώμενος,0,0,0,0,0,1,0,0,0,0
ράβδωση,0,0,0,0,0,0,0,0,0,0
ραβδωτός,0,0,0,0,0,0,0,0,0,0
ρεύμα,0,0,0,0,0,0,0,0,0,0
σερπαντίνα,0,0,0,0,0,0,0,0,0,0
ροής,0,0,0,0,0,0,0,0,0,0
δρόμος,0,0,0,0,0,0,0,0,0,0
δύναμη,0,0,0,0,0,0,1,0,0,1
ενισχύω,0,0,0,0,0,0,1,0,0,0
τόνοση,0,0,0,0,1,0,1,0,0,1
κουραστικός,0,0,0,0,0,0,0,0,0,0
στρες,0,0,0,0,0,1,0,0,0,0
τέντωμα,0,0,0,0,0,0,0,0,0,0
φορείο,0,0,0,1,0,0,0,1,0,0
προσβεβλημένος,0,0,0,0,0,0,0,1,0,0
δρασκελιά,0,0,0,0,0,0,0,0,0,0
διαμάχη,1,0,0,0,0,1,0,0,0,0
απεργία,1,0,0,0,0,1,0,0,0,0
εκπληκτικός,0,0,0,0,0,0,1,0,0,0
κτυπητά,0,0,0,0,0,0,1,0,0,0
σειρά,0,0,0,0,0,0,0,0,0,0
κορδόνι,0,0,0,0,0,0,0,0,0,0
λωρίδα,0,0,0,0,0,1,0,1,0,0
ταινία,0,0,0,0,0,1,0,0,0,0
γυμνός,1,1,1,1,0,1,0,1,0,0
προσπαθώ,0,1,0,0,0,0,0,0,0,0
στροβοσκοπικό,0,0,0,0,0,0,0,0,0,0
Εγκεφαλικό,0,0,0,1,0,1,0,1,0,0
βόλτα,0,0,0,0,0,0,0,0,0,0
οχυρό,0,0,0,0,0,0,0,0,0,0
δυνατά,0,0,0,0,0,0,1,0,0,0
κατασκευαστικός,0,0,0,0,0,0,0,0,0,1
δομή,0,0,0,0,0,0,1,0,0,1
πάλη,1,0,0,1,0,1,0,1,0,0
αλαζονικό,0,0,0,0,0,1,0,0,0,0
γένια,0,0,0,0,0,0,0,0,0,0
πείσμα,0,0,0,0,0,0,0,0,0,0
κοντόχοντρος,0,0,0,0,0,0,0,0,0,0
στόκος,0,0,0,0,0,0,0,0,0,0
κολλημένος,0,0,0,0,0,0,0,0,0,0
κουμπί κολάρου,0,0,0,0,0,0,1,0,0,0
κατάσπαρτος,0,0,0,0,0,0,0,0,0,0
μαθητης σχολειου,0,0,0,0,0,0,0,0,0,0
μελετημένος,0,0,0,0,0,0,0,0,0,0
Στούντιο,0,0,0,0,0,0,0,0,0,0
μελέτη,0,0,0,0,0,0,1,0,0,0
υλικό,0,0,0,0,0,0,0,0,0,0
γέμιση,0,0,0,0,0,0,0,0,0,0
αποπληκτικός,0,0,0,0,0,1,0,0,0,0
παραπάτημα,0,0,0,0,0,1,0,0,0,0
κούτσουρο,0,0,0,0,0,0,0,0,0,0
εμβρόντητος,0,0,0,1,0,1,0,0,1,0
κόλπο,0,0,0,0,0,0,0,0,0,0
λιγοστεύουν,0,0,0,0,0,1,0,0,0,0
καταπληκτικός,0,0,0,0,0,0,0,0,0,0
χαζος,0,0,0,0,0,1,0,0,0,0
βλακεία,0,0,0,0,0,1,0,0,0,0
νάρκη,0,0,0,0,0,1,0,0,0,0
ισχυρός,0,0,0,0,0,0,1,0,0,0
οξύρρυγχος,0,0,0,0,0,0,0,0,0,0
τραύλισμα,0,0,0,0,0,0,0,0,0,0
χοιροστάσιο,0,0,1,0,0,1,0,0,0,0
στυλ,0,0,0,0,0,0,0,0,0,0
κομψός,0,0,0,0,0,0,0,0,0,0
υποατομική,0,0,0,0,0,0,0,0,0,0
υποεπιτροπή,0,0,0,0,0,0,0,0,0,0
υποσυνείδητο,0,0,0,0,0,0,0,0,0,0
υποδόριος,0,0,0,0,0,0,0,0,0,0
υποδιαιρώ,0,0,0,0,0,0,0,0,0,0
υποδιαίρεση,0,0,0,0,0,0,0,0,0,0
καταβύθιση,0,0,0,0,0,0,0,0,0,0
υποτάσσω,0,0,0,0,0,1,0,0,0,0
υποτεταγμένος,0,0,0,0,0,0,0,0,0,0
subito,0,0,0,0,0,0,0,0,1,0
θέμα,0,0,0,0,0,1,0,0,0,0
υποβληθείσα,0,0,0,0,0,1,0,1,0,0
υποταγή,0,0,0,0,0,1,0,0,0,0
υποκειμενικός,0,0,0,0,0,0,0,0,0,0
υποδούλωση,1,0,1,1,0,1,0,1,0,0
εξάχνιση,0,0,0,0,1,0,1,0,0,0
υποσυνείδητος,0,0,0,0,0,0,0,0,0,0
υποβρύχιο,0,0,0,0,0,0,0,0,0,0
βυθισμένος,0,0,0,0,0,0,0,0,0,0
κατάδυτος,0,0,0,0,0,0,0,0,0,0
υποβολή,0,0,0,0,0,0,0,0,0,0
υποβάλλουν,0,1,0,0,0,0,0,0,0,0
υφιστάμενος,0,0,0,1,0,1,0,0,0,0
υποταγή,0,0,0,0,0,0,0,0,0,0
υποπλοκή,0,0,0,0,0,0,0,0,0,0
κλήτευση,0,0,0,0,0,1,0,0,0,0
Εγγραφείτε,0,1,0,0,0,0,0,0,0,0
συνδρομή,0,0,0,0,0,0,0,0,0,0
ακολουθία,0,0,0,0,0,0,0,0,0,0
μεταγενέστερος,0,0,0,0,0,0,0,0,0,0
ακολούθως,0,0,0,0,0,0,0,0,0,0
υποσύνολο,0,0,0,0,0,0,0,0,0,0
κατακάθημαι,0,0,0,0,0,0,0,0,0,0
υποχώρηση,0,0,0,0,0,1,0,1,0,0
θυγατρική,0,0,0,0,0,0,0,0,0,0
παρέχω επιχορήγηση,0,0,0,0,0,0,0,0,0,0
επιδότηση,1,0,1,0,0,1,0,0,0,0
υπάρχω,0,0,0,0,0,1,0,0,0,0
συντήρηση,0,0,0,0,0,0,0,0,0,0
υπέδαφος,0,0,0,0,0,0,0,0,0,0
ουσία,0,0,0,0,0,0,1,0,0,0
ουσιαστικά,0,0,0,0,0,0,0,0,0,0
βεβαιώνω,0,0,0,0,0,0,0,0,0,1
ουσιαστικό,0,0,0,0,0,0,1,0,0,0
υποκατάστατο,0,0,0,0,0,0,0,0,0,0
αντικατασταθεί,0,0,0,0,0,0,0,0,0,0
υποκατάσταση,0,0,0,0,0,0,0,0,0,0
υποδομή,0,0,0,0,0,0,0,0,0,0
υπόγειος,0,0,0,0,0,0,0,0,0,0
διακριτικό,0,0,0,0,0,0,0,0,0,0
λεπτότητα,0,0,0,0,0,0,0,0,0,0
αφαιρώ,0,0,0,0,0,1,0,0,0,0
αφαίρεση,0,0,0,0,0,0,0,0,0,0
υποτύπος,0,0,0,0,0,0,0,0,0,0
προάστιο,0,0,0,0,0,0,0,0,0,0
προάστειος,0,0,0,0,0,0,0,0,0,0
Προάστια,0,0,0,0,0,0,0,0,0,0
ανατροπή,1,0,0,1,0,1,0,0,0,0
ανατρεπτικός,1,0,0,0,0,1,0,0,1,0
ανατρέπω,0,0,1,1,0,1,0,1,0,0
μετρό,0,0,0,0,0,0,0,0,0,0
πετυχαίνω,0,1,0,0,1,0,1,0,1,1
πετυχαίνοντας,0,1,0,0,1,0,1,0,0,1
επιτυχία,0,1,0,0,1,0,1,0,0,0
επιτυχής,0,1,0,0,1,0,1,0,0,1
διαδοχή,0,0,0,0,0,0,0,0,0,0
διαδοχικός,0,0,0,0,0,0,0,0,0,0
διάδοχος,0,0,0,0,0,0,0,0,0,0
περιεκτικός,0,0,0,0,0,0,1,0,0,0
ζουμερός,0,0,0,0,0,1,1,0,0,0
υποκύπτω,0,0,0,0,0,1,0,0,0,0
ρουφώ,0,0,0,0,0,1,0,0,0,0
κορόιδο,1,0,0,0,0,1,0,0,0,0
πιπίλισμα,0,0,0,0,0,0,0,0,0,0
θηλασμός,0,0,0,0,0,0,0,0,0,0
αναρρόφηση,0,0,0,0,0,0,0,0,0,0
αιφνίδιος,0,0,0,0,0,0,0,0,1,0
ξαφνικά,0,0,0,0,0,0,0,0,1,0
μηνύω,1,0,0,0,0,1,0,1,0,0
υποφέρω,0,0,0,0,0,1,0,0,0,0
υποφέρων,0,0,0,1,0,1,0,1,0,0
ταλαιπωρία,0,0,1,1,0,1,0,1,0,0
επαρκώ,0,0,0,0,0,0,0,0,0,0
επάρκεια,0,0,0,0,0,0,1,0,0,0
επαρκής,0,0,0,0,0,0,0,0,0,0
επαρκώς,0,0,0,0,0,0,0,0,0,0
κατάληξη,0,0,0,0,0,0,0,0,0,0
αποπνικτικός,0,0,1,1,0,1,0,1,0,0
ασφυξία,1,0,0,1,0,1,0,0,0,0
ζάχαρη,0,0,0,0,0,0,1,0,0,0
προτείνω,0,0,0,0,0,0,0,0,0,1
πρόταση,0,0,0,0,0,0,0,0,0,0
υποδηλωτικός,0,0,0,0,0,0,0,0,0,0
αυτοκτονικός,1,0,1,1,0,1,0,1,0,0
αυτοκτονία,1,0,0,1,0,1,0,1,0,0
κοστούμι,0,0,0,0,0,0,0,0,0,0
κατάλληλος,0,0,0,0,0,0,1,0,0,0
σουίτα,0,0,0,0,0,0,0,0,0,0
ενάγων,0,0,0,0,0,0,0,0,0,0
αγέλαστος,1,0,0,0,0,1,0,1,0,0
θείο,0,0,0,0,0,0,0,0,0,0
σουλτάνος,0,0,0,1,0,0,0,0,0,0
αποπνικτικός,0,0,0,0,0,0,1,0,0,0
άθροισμα,0,0,0,0,0,0,0,0,0,0
συνοπτικώς,0,0,0,0,0,0,0,0,0,0
συνοψίζω,0,0,0,0,0,0,0,0,0,0
περίληψη,0,0,0,0,0,0,0,0,0,0
άθροιση,0,0,0,0,0,0,0,0,0,0
καλοκαίρι,0,0,0,0,0,0,0,0,0,0
κορυφή,0,0,0,0,0,0,0,0,0,0
καλώ,0,0,0,0,0,0,0,0,0,0
κλήση,0,0,0,0,0,1,0,0,0,0
σούμο,0,0,0,0,0,0,0,0,0,0
δεξαμενή,0,0,1,0,0,0,0,0,0,0
πολυτελής,0,0,0,0,0,0,0,0,0,0
ήλιος,0,1,0,0,1,0,1,0,1,1
ηλιαχτίδα,0,0,0,0,0,0,0,0,0,0
ηλιακό ωρολόγιο,0,1,0,0,0,0,0,0,0,1
δύση ηλίου,0,0,0,0,0,0,0,0,0,0
διάφοροι,0,0,0,0,0,0,0,0,0,0
γυαλιά ηλίου,0,0,0,0,0,0,0,0,0,0
γυαλιά ηλίου,0,0,0,0,0,0,0,0,0,0
βυθισμένος,0,0,1,1,0,1,0,1,0,0
ανήλιαγος,0,0,0,0,0,0,0,0,0,0
ηλιακό φως,0,0,0,0,0,0,0,0,0,0
ηλιόλουστος,0,1,0,0,1,0,1,0,1,0
Ανατολή ηλίου,0,0,0,0,0,0,0,0,0,0
η δυση του ηλιου,0,1,0,0,0,0,1,0,0,0
λιακάδα,0,0,0,0,1,0,1,0,0,0
συνταξιοδότηση,0,0,0,0,0,0,0,0,0,0
υπέροχος,0,0,0,0,0,0,1,0,0,0
επιπόλαιος,0,0,0,0,0,1,0,0,0,0
περιττός,0,0,0,0,0,1,0,0,0,0
υπεράνθρωπος,0,0,0,0,0,0,1,0,0,0
επάλληλος,0,0,0,0,0,0,0,0,0,0
επιστάτης,0,0,0,0,0,0,0,0,0,0
ανώτερος,0,0,0,0,0,0,1,0,0,0
υπεροχή,0,0,0,0,0,0,1,0,0,0
υπερθετικός,0,0,0,0,0,0,0,0,0,0
υπεράνθρωπος,0,0,0,0,1,0,1,0,0,1
σουπερμάρκετ,0,0,0,0,0,0,0,0,0,0
υπερκείμενο,0,0,0,0,0,0,0,0,0,0
υπερφυσικός,0,0,0,0,0,0,0,0,0,0
προσθήκη,0,0,0,0,0,0,0,0,0,0
υπεισέρχομαι,0,0,0,0,0,0,0,0,0,0
σούπερ σταρ,0,0,0,0,1,0,1,0,0,1
δεισιδαιμονία,0,0,0,1,0,1,1,0,0,0
προληπτικός,0,1,0,1,0,1,0,0,0,0
επιβλέπω,0,0,0,0,0,0,0,0,0,0
εποπτεία,0,0,0,0,0,0,0,0,0,0
Επόπτης,0,0,0,0,0,0,0,0,0,0
δείπνο,0,0,0,0,0,0,0,0,0,0
υποσκελίζω,0,0,0,0,0,0,0,0,0,0
ευλύγιστος,0,0,0,0,0,0,0,0,0,0
συμπλήρωμα,0,0,0,0,0,0,0,0,0,0
συμπληρωματικός,0,0,0,0,0,0,0,0,0,0
συμπληρωματικός,0,0,0,0,0,0,0,0,0,0
ικεσία,0,0,0,0,0,0,1,0,0,1
προμήθειες,0,0,0,0,0,0,1,0,0,0
Προμήθεια,0,0,0,0,0,0,1,0,0,0
υποστηρίζεται,0,0,0,0,0,0,1,0,0,0
υποστηρικτής,0,0,0,0,1,0,1,0,0,1
υποστηρικτές,0,0,0,0,0,0,0,0,0,0
υποστηρίζοντας,0,0,0,0,0,0,1,0,0,1
υποθέτω,0,0,0,0,0,0,0,0,0,0
υποθέτοντας,0,0,0,0,0,0,0,0,0,0
υπόθεση,0,0,0,0,0,0,0,0,0,0
καταστέλλω,1,0,0,1,0,1,0,1,0,0
κατάπνιξη,1,0,1,1,0,1,0,0,0,0
υπεροχή,1,1,0,1,1,1,1,0,1,1
ανώτατος,0,0,0,0,0,0,1,0,0,0
υπέρτατα,0,0,0,0,0,0,1,0,0,0
προσαύξηση,1,0,0,0,0,1,0,0,0,0
εγγύηση,0,0,0,0,0,0,1,0,0,1
σπάζοντα κύματα παραλίας,0,0,0,0,0,0,0,0,0,0
επιφάνεια,0,0,0,0,0,0,0,0,0,0
μέγα κύμα,0,0,0,0,0,0,0,0,1,0
χειρουργός,0,0,0,0,0,0,0,0,0,0
χειρουργική επέμβαση,0,0,0,1,0,0,0,1,0,0
κατσούφης,1,0,1,0,0,1,0,0,0,0
υποθέτω,0,0,0,0,0,0,1,0,0,0
επώνυμο,0,0,0,0,0,0,0,0,0,0
υπέροχος,0,0,0,0,0,0,1,0,0,0
πλεόνασμα,0,0,0,0,0,0,0,0,0,0
έκπληξη,0,0,0,1,1,0,1,0,1,0
έκπληκτος,0,0,0,0,0,0,0,0,1,0
εκπληκτικός,0,0,0,0,0,0,0,0,1,0
παραδόξως,0,1,0,0,0,0,0,0,1,0
παράδοση,0,0,0,1,0,1,0,1,0,0
παραδίνοντας,0,0,0,0,0,1,0,1,0,0
αναπληρωτής,0,0,0,0,0,0,0,0,0,1
περιβάλλω,0,1,0,0,0,1,1,0,0,0
περιβάλλων,0,0,0,0,0,0,0,0,0,0
περιβαλλοντας ΧΩΡΟΣ,0,0,0,0,0,0,0,0,0,0
επιτήρηση,0,0,0,1,0,0,0,0,0,0
επισκόπηση,0,0,0,0,0,0,0,0,0,0
χωρομέτρηση,0,0,0,0,0,0,1,0,0,0
επιθεωρητής,0,0,0,0,0,0,0,0,0,0
επιβίωση,0,0,0,0,0,0,0,0,0,0
επιζώ,0,0,0,0,0,0,1,0,0,0
επιζών,0,0,0,0,0,0,0,0,0,0
ευαισθησία,0,0,0,0,0,0,0,0,0,0
ευαίσθητος,0,0,0,0,0,1,0,0,0,0
ύποπτος,0,0,0,1,0,1,0,0,0,0
ύποπτος,0,0,0,0,0,0,0,0,0,0
αναστέλλω,0,0,0,0,0,0,0,0,0,0
ανασταλεί,0,0,0,0,0,0,0,0,0,0
τιράντες,0,0,0,0,0,0,0,0,0,0
αγωνία,0,1,0,1,0,0,0,0,1,0
εναιώρημα,0,0,0,1,0,1,0,0,0,0
υποψία,0,0,0,1,0,1,0,0,0,0
υποψίες,0,0,0,0,0,0,0,0,0,0
ύποπτος,1,1,0,0,0,1,0,0,0,0
παραπεταμένος,0,0,0,0,0,0,0,0,0,0
τροφή,0,0,0,0,0,0,0,0,0,0
συρράπτω,0,0,0,0,0,0,0,0,0,0
μάκτρο,0,0,0,0,0,1,0,0,0,0
κλοπιμαία,0,0,0,0,0,0,0,0,0,0
κομπάζω,0,0,0,0,0,0,0,0,0,0
καταπιεί,0,0,0,0,0,0,0,0,0,0
τέλμα,0,0,1,1,0,1,0,0,0,0
βαλτωμένο,0,0,0,0,0,0,0,0,0,0
βαλτώδης,0,0,1,1,0,1,0,0,0,0
κύκνος,0,0,0,0,0,0,0,0,0,0
ανταλαγή,0,0,0,0,0,0,0,0,0,0
σμήνος,0,0,1,0,0,0,0,0,0,0
σμήνος,0,0,0,0,0,0,0,0,0,0
σβάστικα,1,0,0,1,0,1,0,0,0,0
εξουσία,0,0,0,0,0,0,0,0,0,0
ορκίζομαι,0,0,0,0,0,0,1,0,0,1
ορκωμοσία,0,0,0,0,0,0,0,0,0,0
ιδρώτας,0,0,0,1,0,0,0,0,0,0
πουλόβερ,0,0,0,0,0,0,0,0,0,0
ιδρώνοντας,0,0,0,0,0,0,0,0,0,0
σκούπισμα,0,0,0,0,0,0,0,0,0,0
σκούπισμα,0,0,0,0,0,0,0,0,0,0
γλυκός,0,1,0,0,1,0,1,0,1,1
γλυκαίνω,0,0,0,0,0,0,0,0,0,0
γλυκαμένα,0,0,0,0,0,0,0,0,0,0
γλυκαντική ουσία,0,0,0,0,0,0,0,0,0,0
Αγαπημένος,0,1,0,0,1,0,1,1,0,1
γλυκιά μου,0,0,0,0,0,0,1,0,0,0
γλύκα,0,0,0,0,0,0,1,0,0,0
γλυκα,0,1,0,0,1,0,1,0,0,0
φούσκωμα,0,0,0,0,0,0,0,0,0,0
πρήξιμο,0,0,0,1,0,1,0,0,0,0
πνιγηρός,0,0,0,0,0,0,0,0,0,0
στραβοτιμονιά,0,0,0,1,0,0,0,0,1,0
ταχύς,0,0,0,0,0,0,1,0,0,0
ταχέως,0,0,0,0,0,0,0,0,0,0
καταρροφώ,0,0,1,0,0,1,0,0,0,0
ζάλη,0,1,0,1,1,0,1,0,0,0
κολύμπι,0,0,0,0,0,0,0,0,0,0
χοίρος,0,0,1,0,0,1,0,0,0,0
κούνια,0,0,0,0,0,0,0,0,0,0
αιωρούμενος,0,0,0,0,0,0,0,0,0,0
κροταλίζω,0,0,0,0,0,0,0,0,0,0
διακόπτης,0,0,0,0,0,0,0,0,0,0
στροφέας,0,0,0,0,0,0,0,0,0,0
πρησμένος,0,0,0,0,0,1,0,0,0,0
λιποθυμώ,0,0,0,0,0,0,0,0,0,0
αρπαγή,0,0,0,0,0,0,0,0,0,0
σπαθί,0,0,0,0,0,0,0,0,0,0
συλλαβή,0,0,0,0,0,0,0,0,0,0
περίληψη,0,0,0,0,0,0,0,0,0,0
σύμβολο,0,0,0,0,0,0,0,0,0,0
συμβολικός,0,0,0,0,0,0,1,0,0,0
συμβολικώς,0,0,0,0,0,0,0,0,0,0
συμβολισμός,0,0,0,0,0,0,0,0,0,0
συμβολίζω,0,0,0,0,0,0,0,0,0,0
συμμετρικός,0,0,0,0,0,0,0,0,0,0
συμμετρικός,0,0,0,0,0,0,1,0,0,0
συμμετρία,0,0,0,0,1,0,1,0,0,1
συμπονετικός,0,0,0,1,1,0,1,1,0,1
συμπαθώ,0,0,0,0,0,0,0,1,0,0
συμπάθεια,0,0,0,0,0,0,1,1,0,0
συμφωνία,0,1,0,0,1,0,1,0,0,0
σύμπτωμα,0,0,0,0,0,1,0,0,0,0
συμπτωματικός,0,0,0,0,0,0,0,0,0,0
συναγωγή,0,0,0,0,0,0,0,0,0,0
συγχρονίζω,0,1,0,0,1,0,1,0,1,1
σύγχρονος,0,0,0,0,0,0,0,0,0,0
συγκοπή,0,0,0,1,0,1,0,1,1,0
συνδικάτο,0,0,0,0,0,0,0,0,0,0
συνεργιστική,0,0,0,0,0,0,1,0,0,1
συνεργία,0,0,0,0,0,0,0,0,0,0
σύνοδος,0,0,0,0,0,0,1,0,0,1
συνώνυμο,0,0,0,0,0,0,0,0,0,0
συνώνυμος,0,0,0,1,0,1,1,0,0,1
σύνοψη,0,0,0,0,0,0,0,0,0,0
συνοπτικός,0,0,0,0,0,0,0,0,0,0
σύνταξη,0,0,0,0,0,0,0,0,0,0
σύνθεση,0,0,0,0,0,0,0,0,0,0
συνθετικός,0,0,0,0,0,0,0,0,0,0
σύριγγα,0,0,0,1,0,0,0,0,0,0
σιρόπι,0,0,0,0,0,0,0,0,0,0
Σύστημα,0,0,0,0,0,0,0,0,0,1
συστηματικός,0,0,0,0,0,0,0,0,0,0
συστηματικώς,0,0,0,0,0,0,0,0,0,0
ραβδωτό ύφασμα,0,0,0,0,0,0,0,0,0,0
σκηνή,0,0,0,0,0,0,0,0,0,0
τραπέζι,0,0,0,0,0,0,0,0,0,0
ζώσα σκηνική εικών,0,0,0,0,0,0,0,0,0,0
κουτάλι της σούπας,0,0,0,0,0,0,0,0,0,0
δισκίο,0,0,0,0,0,0,0,0,0,0
επιτραπέζια σκεύη,0,0,0,0,0,0,0,0,0,0
ταμπού,0,0,1,1,0,1,0,0,0,0
πινακοειδής,0,0,0,0,0,0,0,0,0,0
συνοψίζω,0,1,0,0,0,0,0,0,0,0
κατάταξη εις πίνακα,0,0,0,0,0,0,0,0,0,0
ταχύμετρο,0,0,0,0,0,0,0,0,0,0
σιωπηρός,0,0,0,0,0,0,0,0,0,0
καρφάκι,0,0,0,0,0,0,0,0,0,0
ανυψωτήρ,1,0,0,0,0,0,0,0,1,0
εξάρτια,0,0,0,0,0,0,0,0,0,0
κολλώδης,0,0,0,0,0,0,0,0,0,0
λεπτότητα,0,0,0,0,0,0,1,0,0,0
τακτική,0,0,0,1,0,0,0,0,0,1
απτός,0,0,0,0,0,0,0,0,0,0
ταφτάς,0,0,0,0,0,0,0,0,0,0
είδος καραμέλας,0,0,0,0,0,0,0,0,0,0
ετικέτα,0,0,0,0,0,0,0,0,0,0
ουρά,0,0,0,0,0,0,0,0,0,0
ουρά,0,0,0,0,0,0,0,0,0,0
απορριμμάτων,0,0,0,0,0,0,0,0,0,0
ράφτης,0,0,0,0,0,0,0,0,0,0
ραπτική,0,0,0,0,0,0,0,0,0,0
κηλίδα,0,0,0,0,0,1,0,1,0,0
λήπτης,0,0,0,0,0,0,0,0,0,0
ιστορία,0,0,0,0,0,0,1,0,0,0
ταλέντο,0,0,0,0,0,0,1,0,0,0
ταλαντούχος,0,0,0,0,0,0,0,0,0,0
